"_id","basisOfRecord","catalogNumber","collectionCode","continent","coordinateUncertaintyInMeters","country","datasetID","decimalLatitude","decimalLongitude","dynamicProperties","fieldNumber","higherGeography","institutionCode","islandGroup","locality","modified","occurrenceID","occurrenceStatus","otherCatalogNumbers","scientificName","specificEpithet","stateProvince","typeStatus","verbatimLatitude","verbatimLongitude"
"82677","Occurrence","BM.60971","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863068000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. moss agate""}","","","NHMUK","","no locality","1608732147000","bccff20e-0727-448a-a39c-c578e46493c0","present","NHMUK:ecatalogue:82677","","","","","",""
"82667","Occurrence","BM.60969f","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863067000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732203000","6e34e0fc-d1e7-43a2-8c9e-5063b61df7f9","present","NHMUK:ecatalogue:82667","","","","","",""
"82696","Occurrence","BM.60982f","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863071000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732203000","81a0d1d4-4d8e-41f9-b8f5-458ad98e15c8","present","NHMUK:ecatalogue:82696","","","","","",""
"82622","Occurrence","BM.60940c","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863060000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732207000","01e17d09-abe6-458c-b6ac-b2bdb6cdbb8a","present","NHMUK:ecatalogue:82622","","","","","",""
"82555","Occurrence","BM.60883","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863051000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","","NHMUK","","no locality","1608732207000","ce1efc15-7e5c-446c-a031-97e973b31e95","present","NHMUK:ecatalogue:82555","","","","","",""
"82646","Occurrence","BM.60957b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863064000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732373000","f18e3c0b-0741-4d45-8f42-9b4c65b80556","present","NHMUK:ecatalogue:82646","","","","","",""
"82556","Occurrence","BM.60884","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863051000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732374000","5b7451a0-5805-4993-abb4-65c0d8becfbd","present","NHMUK:ecatalogue:82556","","","","","",""
"82568","Occurrence","BM.60896","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863052000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732409000","fae0f9ed-0563-43bd-8efd-ca5203800d67","present","NHMUK:ecatalogue:82568","","","","","",""
"82553","Occurrence","BM.60881","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863050000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732410000","b9956e1b-08a4-4c07-8b28-6390a34bc567","present","NHMUK:ecatalogue:82553","","","","","",""
"82560","Occurrence","BM.60888","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863051000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732410000","1c2cf25f-b06e-4d70-b5a4-b24027e23c8e","present","NHMUK:ecatalogue:82560","","","","","",""
"82572","Occurrence","BM.60900","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863053000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732410000","85fde5b3-622e-4392-a059-77cc5fe2a13d","present","NHMUK:ecatalogue:82572","","","","","",""
"82618","Occurrence","BM.60938","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863059000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. chalcedony""}","","","NHMUK","","no locality","1608731937000","34864393-6a17-405b-b841-05bdb5a78307","present","NHMUK:ecatalogue:82618","","","","","",""
"82632","Occurrence","BM.60946","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863061000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732374000","028e2b93-0e47-4189-a629-5ea0e99433e1","present","NHMUK:ecatalogue:82632","","","","","",""
"82625","Occurrence","BM.60940f","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863061000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732206000","124ed200-24de-4969-8836-bd7da1df8492","present","NHMUK:ecatalogue:82625","","","","","",""
"82588","Occurrence","BM.60916","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863055000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732201000","70087434-47d7-4b11-b69f-2fa3912ce864","present","NHMUK:ecatalogue:82588","","","","","",""
"82640","Occurrence","BM.60953","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863063000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","","NHMUK","","no locality","1608732123000","bfce6c58-ae5f-4ff4-9f8b-f0fbb7ea5da8","present","NHMUK:ecatalogue:82640","","","","","",""
"80087","Occurrence","BM.58665","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862713000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","[India]","1608732458000","c293d229-f6bc-4a0a-b2b0-19767f7368c7","present","NHMUK:ecatalogue:80087","","","","","",""
"82681","Occurrence","BM.60975","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863069000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. sardonyx""}","","Asia","NHMUK","","India","1608731561000","1c6f6e8e-d9eb-4950-8d7d-f4470251865e","present","NHMUK:ecatalogue:82681","","","","","",""
"82700","Occurrence","BM.60986","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863071000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. bloodstone""}","","Asia","NHMUK","","India","1608731275000","0b9cb7b6-3519-4320-b2c7-56e2f9bd6eaa","present","NHMUK:ecatalogue:82700","","","","","",""
"80935","Occurrence","BM.59459","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862836000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608732340000","1bbdd0a3-f7ba-47e2-aa64-3c314a95a08f","present","NHMUK:ecatalogue:80935","Tremolite","Tremolite","","","",""
"80944","Occurrence","BM.59468","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862837000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Jade""}","","","NHMUK","","India","1608730113000","2a4702d5-f40f-4509-85d8-9cadb4ac0ad7","present","NHMUK:ecatalogue:80944","Jade","Jade","","","",""
"80942","Occurrence","BM.59466","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862837000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608732341000","076a2b71-1cfc-4d63-a7d7-7439f7b058cb","present","NHMUK:ecatalogue:80942","Tremolite","Tremolite","","","",""
"80941","Occurrence","BM.59465","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862837000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608732341000","3a0ca8dd-d131-4901-830a-8358e0b202bc","present","NHMUK:ecatalogue:80941","Tremolite","Tremolite","","","",""
"80943","Occurrence","BM.59467","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862837000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Actinolite""}","","","NHMUK","","India","1608732415000","ccdcda3b-6fba-459c-ac0d-cb2fee98d5dd","present","NHMUK:ecatalogue:80943","Actinolite","Actinolite","","","",""
"79737","Occurrence","BM.58373","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862664000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz""}","","Asia","NHMUK","","India","1608730927000","d9414349-9c2d-41c4-b6ff-f510b7790277","present","NHMUK:ecatalogue:79737","Quartz","Quartz","","","",""
"80002","Occurrence","BM.58611","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862701000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. bloodstone""}","","Asia","NHMUK","","India","1608731275000","bff04b90-ec7e-4aef-a3ec-f06b7601b31b","present","NHMUK:ecatalogue:80002","","","","","",""
"80004","Occurrence","BM.58612","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862701000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. bloodstone""}","","Asia","NHMUK","","Persia","1608732138000","54e38a74-0161-40d0-9f5d-c15e554f41dd","present","NHMUK:ecatalogue:80004","","","","","",""
"82657","Occurrence","BM.60965","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863065000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. amethyst""}","","","NHMUK","","Bohemia","1608732424000","8a4063e2-56ff-4ba9-86c2-a87326a1e494","present","NHMUK:ecatalogue:82657","","","","","",""
"80940","Occurrence","BM.59464","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862836000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Tremolite""}","","","NHMUK","","India","1608732133000","191f88e6-9d49-4c5f-a069-78c82b5e8ec1","present","NHMUK:ecatalogue:80940","Tremolite","Tremolite","","","",""
"82584","Occurrence","BM.60912","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863055000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. moss agate""}","","Europe","NHMUK","","Bohemia","1608737297000","6f514744-e868-4307-b4bd-335bfd62d7df","present","NHMUK:ecatalogue:82584","","","","","",""
"82585","Occurrence","BM.60913","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863055000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","Europe","NHMUK","","Bohemia","1608737297000","faccf811-1be6-4082-8e38-2ecb12d82aa6","present","NHMUK:ecatalogue:82585","","","","","",""
"79809","Occurrence","BM.58434","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862674000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. amethyst"", ""identificationDescription"": ""Amethyst; 12 rounded irregular pebbles & 2 irregular rectangular step-cut stones, all flawed; total wt. 18.0880 gm.""}","178","","NHMUK","","India","1608732251000","0ed57272-fa37-4eda-a602-1c98827a5497","present","NHMUK:ecatalogue:79809","","","","","",""
"80000","Occurrence","BM.58609","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862701000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","India","1608732138000","b0195259-d0b9-4a56-a5a3-51f594513b3b","present","NHMUK:ecatalogue:80000","","","","","",""
"79810","Occurrence","BM.58434a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862675000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Gems"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. amethyst"", ""identificationDescription"": ""Amethyst; unevenly faceted barrel shaped polished bead; hole bored through centre; badly flawed and chipped; wt. 24.0765 gm.""}","177","","NHMUK","","India","1608732251000","4a586cff-4c1a-4244-8c0f-ffe3cd67502f","present","NHMUK:ecatalogue:79810","","","","","",""
"79795","Occurrence","BM.58420","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862672000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. smoky quartz""}","","Asia","NHMUK","","India","1608730001000","ef884b66-971e-4423-8318-462f7c0b233b","present","NHMUK:ecatalogue:79795","","","","","",""
"79897","Occurrence","BM.58515","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862687000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","unknown","1623074433000","146352b9-6067-4552-b0d0-eabb601f592f","present","NHMUK:ecatalogue:79897","","","","","",""
"82686","Occurrence","BM.60979","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863069000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","","1608730889000","9de89e84-3690-4255-98fc-72b92fcc8270","present","NHMUK:ecatalogue:82686","","","","","",""
"82580","Occurrence","BM.60908","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863054000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","unknown","1623074474000","e1a55998-52f8-41c9-8187-ef22c6de177a","present","NHMUK:ecatalogue:82580","","","","","",""
"82655","Occurrence","BM.60963","MIN","Europe","3","Germany","05ff2255-c38a-40c9-b657-4ccb55ab2feb","51.312783","14.054815","{""created"": 1127863065000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. amethyst"", ""mine"": ""Cunnersdorf""}","","Europe; Germany; Sachsen; Bautzen","NHMUK","","Schönteichen, Cunnersdorf","1630576452000","b9962120-f151-4f2e-bec7-95ee35f9bb6e","present","NHMUK:ecatalogue:82655","","","Sachsen","","51 18 46.02 N","014 03 17.33 E"
"82565","Occurrence","BM.60893","MIN","Asia","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863052000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","Asia","NHMUK","","[India]","1608734033000","1837303f-86ef-468e-880e-082242fd20b4","present","NHMUK:ecatalogue:82565","","","","","",""
"82730","Occurrence","BM.61016","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863075000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. chalcedony""}","","","NHMUK","","unknown","1623074475000","5858b56e-9d39-489e-9f09-7dfc8f8ad0ae","present","NHMUK:ecatalogue:82730","","","","","",""
"79913","Occurrence","BM.58531","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862689000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","","1608730767000","b769dde9-85e2-468f-8bd8-ac6523a5dde7","present","NHMUK:ecatalogue:79913","","","","","",""
"79902","Occurrence","BM.58520","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862687000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","","1608731317000","7d13de1a-62cc-49f8-854b-01736b1bbd8e","present","NHMUK:ecatalogue:79902","","","","","",""
"79894","Occurrence","BM.58512a","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862686000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate jasper""}","","Europe","NHMUK","","San Guiliano, Pisa, Tuscany, Italy","1608733979000","69044880-0d7a-45d4-9f3a-5696fa4d6110","present","NHMUK:ecatalogue:79894","","","","","",""
"79934","Occurrence","BM.58552","MIN","Europe","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862692000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. hornstone""}","","Europe","NHMUK","","Ural Mountains","1608733979000","0fdcd80a-90d9-4d06-9423-6b1e0c0d5400","present","NHMUK:ecatalogue:79934","","","","","",""
"82641","Occurrence","BM.60954","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863063000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","","NHMUK","","no locality","1608732122000","440c39f3-3ae8-4067-8d7e-8d1a393e0af9","present","NHMUK:ecatalogue:82641","","","","","",""
"82638","Occurrence","BM.60951","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863062000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","","NHMUK","","no locality","1608732122000","3caa027d-fe33-42a0-8f48-ef630fd22c99","present","NHMUK:ecatalogue:82638","","","","","",""
"82552","Occurrence","BM.60880","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863050000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732206000","b6112c79-2ba7-40c7-9f79-c4ccd1af38c4","present","NHMUK:ecatalogue:82552","","","","","",""
"82660","Occurrence","BM.60968","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper"", ""identificationDescription"": ""unbrella handle""}","","","NHMUK","","no locality","1608732119000","540682fd-6ec7-4bc8-822d-afa9a69e6d79","present","NHMUK:ecatalogue:82660","","","","","",""
"82695","Occurrence","BM.60982d","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863071000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732119000","07b15e26-8519-4f4e-b735-108509547c73","present","NHMUK:ecatalogue:82695","","","","","",""
"82665","Occurrence","BM.60969d","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863066000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732202000","9b5f3323-853e-4c3f-8107-ddb2819e81d0","present","NHMUK:ecatalogue:82665","","","","","",""
"82692","Occurrence","BM.60982b","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863070000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732202000","004e4d18-b490-48ed-aeaf-eea34192b370","present","NHMUK:ecatalogue:82692","","","","","",""
"82670","Occurrence","BM.60969i","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863067000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. jasper""}","","","NHMUK","","no locality","1608732203000","f141e9fe-5352-4fe4-8dbc-21fb98aeec0b","present","NHMUK:ecatalogue:82670","","","","","",""
"82623","Occurrence","BM.60940d","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863060000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732206000","eb7e28d0-76c0-4311-933d-9925cf397f52","present","NHMUK:ecatalogue:82623","","","","","",""
"82624","Occurrence","BM.60940e","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863060000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732206000","99407fda-eedd-4eb7-a8e8-429534760fbb","present","NHMUK:ecatalogue:82624","","","","","",""
"82645","Occurrence","BM.60957a","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863063000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. carnelian""}","","","NHMUK","","no locality","1608732373000","cb63f169-b761-488b-8021-81c40618a954","present","NHMUK:ecatalogue:82645","","","","","",""
"82633","Occurrence","BM.60947","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863062000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732374000","d7107c04-e61d-4d7e-bab5-3a63b0b419ea","present","NHMUK:ecatalogue:82633","","","","","",""
"82577","Occurrence","BM.60905","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863054000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. mocha stone""}","","","NHMUK","","no locality","1608732374000","3ec32293-fd6e-4725-b511-458237f0259c","present","NHMUK:ecatalogue:82577","","","","","",""
"82631","Occurrence","BM.60945","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127863061000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. agate""}","","","NHMUK","","no locality","1608732409000","9b1038f0-8518-4ee8-9faf-f4daba8c0380","present","NHMUK:ecatalogue:82631","","","","","",""
"80010","Occurrence","BM.58617","MIN","","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","","","{""created"": 1127862702000, ""subDepartment"": ""Minerals"", ""collectionKind"": ""Minerals"", ""donorName"": ""Sir Hans Sloane collection"", ""identificationAsRegistered"": ""Quartz var. plasma"", ""identificationDescription"": ""a carved sea-dragon; 50 x 34 x 25mm. 30.477g.""}","","","NHMUK","","no locality","1608732369000","6d461573-d52c-404b-861b-59f348060868","present","NHMUK:ecatalogue:80010","","","","","",""
